# Fault-code wording of our own, for the codes SAE J2012 defines.
#
# Three tab-separated columns: the code, then Ukrainian, then Russian. The
# text is written from what the standard code means, not translated from any
# manufacturer's phrasing, so nothing in this file is derived from SDD. The
# English a user sees still comes from the loaded library; these two columns
# are what the interface shows when it is set to Ukrainian or Russian, and
# the original English stays beside them and in every report.
#
# Only codes the standard defines belong here — the generic ranges P0, P2,
# P34-P39, U0, B0, C0. A manufacturer-specific code's wording is the
# manufacturer's text and is never carried in this repository.
#
# Lines starting with # are ignored. Codes must be unique and sorted.
P0347	Коло датчика положення розподільного вала A, низький рівень сигналу (ряд 2)	Цепь датчика положения распределительного вала A, низкий уровень сигнала (ряд 2)
P0349	Коло датчика положення розподільного вала A, переривчастий сигнал (ряд 2)	Цепь датчика положения распределительного вала A, прерывистый сигнал (ряд 2)
P034A	Хибне початкове положення колінчастого вала	Неверное начальное положение коленчатого вала
P034B	Хибний напрямок обертання колінчастого вала	Неверное направление вращения коленчатого вала
P0350	Первинне коло котушки запалювання	Первичная цепь катушки зажигания
P0351	Первинне коло котушки запалювання A	Первичная цепь катушки зажигания A
P0352	Первинне коло котушки запалювання B	Первичная цепь катушки зажигания B
P0353	Первинне коло котушки запалювання C	Первичная цепь катушки зажигания C
P0354	Первинне коло котушки запалювання D	Первичная цепь катушки зажигания D
P0355	Первинне коло котушки запалювання E	Первичная цепь катушки зажигания E
P0356	Первинне коло котушки запалювання F	Первичная цепь катушки зажигания F
P0357	Первинне коло котушки запалювання G	Первичная цепь катушки зажигания G
P0358	Первинне коло котушки запалювання H	Первичная цепь катушки зажигания H
P0365	Коло датчика положення розподільного вала B (ряд 1)	Цепь датчика положения распределительного вала B (ряд 1)
P0366	Датчик положення розподільного вала B, діапазон або робота (ряд 1)	Датчик положения распределительного вала B, диапазон или работа (ряд 1)
P037D	Коло контролю реле свічок розжарювання	Цепь контроля реле свечей накаливания
P0380	Коло керування свічками розжарювання	Цепь управления свечами накаливания
P0381	Коло індикатора свічок розжарювання	Цепь индикатора свечей накаливания
P0382	Коло свічок розжарювання B	Цепь свечей накаливания B
P0383	Коло керування блоком свічок розжарювання, низький рівень	Цепь управления блоком свечей накаливания, низкий уровень
P0384	Коло керування блоком свічок розжарювання, високий рівень	Цепь управления блоком свечей накаливания, высокий уровень
P0390	Коло датчика положення розподільного вала B (ряд 2)	Цепь датчика положения распределительного вала B (ряд 2)
P0391	Датчик положення розподільного вала B, діапазон або робота (ряд 2)	Датчик положения распределительного вала B, диапазон или работа (ряд 2)
P0400	Порушення потоку рециркуляції відпрацьованих газів	Нарушение потока рециркуляции отработавших газов
P0401	Недостатній потік рециркуляції відпрацьованих газів	Недостаточный поток рециркуляции отработавших газов
P0402	Надмірний потік рециркуляції відпрацьованих газів	Избыточный поток рециркуляции отработавших газов
P0403	Коло керування рециркуляцією відпрацьованих газів	Цепь управления рециркуляцией отработавших газов
P0404	Керування рециркуляцією відпрацьованих газів, діапазон або робота	Управление рециркуляцией отработавших газов, диапазон или работа
P0405	Коло датчика рециркуляції A, низький рівень сигналу	Цепь датчика рециркуляции A, низкий уровень сигнала
P0406	Коло датчика рециркуляції A, високий рівень сигналу	Цепь датчика рециркуляции A, высокий уровень сигнала
P0407	Коло датчика рециркуляції B, низький рівень сигналу	Цепь датчика рециркуляции B, низкий уровень сигнала
P0408	Коло датчика рециркуляції B, високий рівень сигналу	Цепь датчика рециркуляции B, высокий уровень сигнала
P0409	Коло датчика рециркуляції A	Цепь датчика рециркуляции A
P0411	Неправильний потік вторинного повітря	Неправильный поток вторичного воздуха
P0413	Коло перемикального клапана вторинного повітря A розімкнене	Цепь переключающего клапана вторичного воздуха A разомкнута
P0414	Коротке замикання в колі перемикального клапана вторинного повітря A	Короткое замыкание в цепи переключающего клапана вторичного воздуха A
P0420	Ефективність каталізатора нижча за поріг (ряд 1)	Эффективность катализатора ниже порога (ряд 1)
P0422	Ефективність основного каталізатора нижча за поріг (ряд 1)	Эффективность основного катализатора ниже порога (ряд 1)
P0425	Коло датчика температури каталізатора (ряд 1, датчик 1)	Цепь датчика температуры катализатора (ряд 1, датчик 1)
P0426	Датчик температури каталізатора, діапазон або робота (ряд 1)	Датчик температуры катализатора, диапазон или работа (ряд 1)
P0427	Коло датчика температури каталізатора, низький рівень (ряд 1)	Цепь датчика температуры катализатора, низкий уровень (ряд 1)
P0428	Коло датчика температури каталізатора, високий рівень (ряд 1)	Цепь датчика температуры катализатора, высокий уровень (ряд 1)
P042A	Коло датчика температури каталізатора (ряд 1, датчик 2)	Цепь датчика температуры катализатора (ряд 1, датчик 2)
P042B	Датчик температури каталізатора, діапазон або робота (ряд 1, датчик 2)	Датчик температуры катализатора, диапазон или работа (ряд 1, датчик 2)
P042C	Коло датчика температури каталізатора, низький рівень (ряд 1, датчик 2)	Цепь датчика температуры катализатора, низкий уровень (ряд 1, датчик 2)
P042D	Коло датчика температури каталізатора, високий рівень (ряд 1, датчик 2)	Цепь датчика температуры катализатора, высокий уровень (ряд 1, датчик 2)
P0430	Ефективність каталізатора нижча за поріг (ряд 2)	Эффективность катализатора ниже порога (ряд 2)
P0435	Коло датчика температури каталізатора (ряд 2, датчик 1)	Цепь датчика температуры катализатора (ряд 2, датчик 1)
P0436	Датчик температури каталізатора, діапазон або робота (ряд 2, датчик 1)	Датчик температуры катализатора, диапазон или работа (ряд 2, датчик 1)
P0437	Коло датчика температури каталізатора, низький рівень (ряд 2, датчик 1)	Цепь датчика температуры катализатора, низкий уровень (ряд 2, датчик 1)
P0438	Коло датчика температури каталізатора, високий рівень (ряд 2, датчик 1)	Цепь датчика температуры катализатора, высокий уровень (ряд 2, датчик 1)
P043B	Датчик температури каталізатора, діапазон або робота (ряд 2, датчик 2)	Датчик температуры катализатора, диапазон или работа (ряд 2, датчик 2)
P043C	Коло датчика температури каталізатора, низький рівень (ряд 2, датчик 2)	Цепь датчика температуры катализатора, низкий уровень (ряд 2, датчик 2)
P043D	Коло датчика температури каталізатора, високий рівень (ряд 2, датчик 2)	Цепь датчика температуры катализатора, высокий уровень (ряд 2, датчик 2)
P043E	Замала витрата через еталонний отвір перевірки герметичності	Слишком малый расход через эталонное отверстие проверки герметичности
P043F	Завелика витрата через еталонний отвір перевірки герметичності	Слишком большой расход через эталонное отверстие проверки герметичности
P0441	Неправильний потік продування системи вловлювання парів пального	Неправильный поток продувки системы улавливания паров топлива
P0442	Невелика втрата герметичності системи вловлювання парів пального	Небольшая утечка в системе улавливания паров топлива
P0443	Коло клапана продування системи вловлювання парів пального	Цепь клапана продувки системы улавливания паров топлива
P0444	Коло клапана системи вловлювання парів пального розімкнене	Цепь клапана системы улавливания паров топлива разомкнута
P0445	Коротке замикання в колі клапана системи вловлювання парів пального	Короткое замыкание в цепи клапана системы улавливания паров топлива
P0446	Порушення керування вентиляцією системи вловлювання парів пального	Нарушение управления вентиляцией системы улавливания паров топлива
P0447	Коло клапана вентиляції системи вловлювання парів розімкнене	Цепь клапана вентиляции системы улавливания паров разомкнута
P0448	Коротке замикання в колі клапана вентиляції системи вловлювання парів	Короткое замыкание в цепи клапана вентиляции системы улавливания паров
P044A	Коло датчика рециркуляції C	Цепь датчика рециркуляции C
P044C	Коло датчика рециркуляції C, низький рівень сигналу	Цепь датчика рециркуляции C, низкий уровень сигнала
P044D	Коло датчика рециркуляції C, високий рівень сигналу	Цепь датчика рециркуляции C, высокий уровень сигнала
P0450	Датчик тиску системи вловлювання парів пального	Датчик давления системы улавливания паров топлива
P0451	Датчик тиску системи вловлювання парів, діапазон або робота	Датчик давления системы улавливания паров, диапазон или работа
P0452	Коло датчика тиску системи вловлювання парів, низький рівень сигналу	Цепь датчика давления системы улавливания паров, низкий уровень сигнала
P0453	Коло датчика тиску системи вловлювання парів, високий рівень сигналу	Цепь датчика давления системы улавливания паров, высокий уровень сигнала
P0455	Велика втрата герметичності системи вловлювання парів пального	Большая утечка в системе улавливания паров топлива
P0456	Дуже мала втрата герметичності системи вловлювання парів пального	Очень малая утечка в системе улавливания паров топлива
P0457	Втрата герметичності: не закрито кришку паливного бака	Утечка: не закрыта крышка топливного бака
P0458	Коло клапана продування системи вловлювання парів, низький рівень	Цепь клапана продувки системы улавливания паров, низкий уровень
P0459	Коло клапана продування системи вловлювання парів, високий рівень	Цепь клапана продувки системы улавливания паров, высокий уровень
P045A	Коло керування рециркуляцією відпрацьованих газів B	Цепь управления рециркуляцией отработавших газов B
P045B	Керування рециркуляцією B, діапазон або робота	Управление рециркуляцией B, диапазон или работа
P045C	Коло керування рециркуляцією B, низький рівень	Цепь управления рециркуляцией B, низкий уровень
P045D	Коло керування рециркуляцією B, високий рівень	Цепь управления рециркуляцией B, высокий уровень
P045E	Клапан рециркуляції B заклинило відкритим	Клапан рециркуляции B заклинило открытым
P045F	Клапан рециркуляції B заклинило закритим	Клапан рециркуляции B заклинило закрытым
P0460	Коло датчика рівня пального A	Цепь датчика уровня топлива A
P0461	Датчик рівня пального A, діапазон або робота	Датчик уровня топлива A, диапазон или работа
P0462	Коло датчика рівня пального A, низький рівень сигналу	Цепь датчика уровня топлива A, низкий уровень сигнала
P0463	Коло датчика рівня пального A, високий рівень сигналу	Цепь датчика уровня топлива A, высокий уровень сигнала
P0465	Коло датчика потоку продування системи вловлювання парів	Цепь датчика потока продувки системы улавливания паров
P0475	Клапан керування тиском у випуску	Клапан управления давлением в выпуске
P0476	Клапан керування тиском у випуску, діапазон або робота	Клапан управления давлением в выпуске, диапазон или работа
P0477	Коло клапана керування тиском у випуску, низький рівень	Цепь клапана управления давлением в выпуске, низкий уровень
P0478	Коло клапана керування тиском у випуску, високий рівень	Цепь клапана управления давлением в выпуске, высокий уровень
P047F	Клапан керування тиском у випуску заклинило відкритим	Клапан управления давлением в выпуске заклинило открытым
P0480	Коло керування вентилятором охолодження 1	Цепь управления вентилятором охлаждения 1
P0481	Коло керування вентилятором охолодження 2	Цепь управления вентилятором охлаждения 2
P0482	Коло керування вентилятором охолодження 3	Цепь управления вентилятором охлаждения 3
P0483	Робота вентилятора охолодження	Работа вентилятора охлаждения
P0484	Струм вентилятора охолодження	Ток вентилятора охлаждения
P0485	Коло живлення або маси вентилятора охолодження	Цепь питания или массы вентилятора охлаждения
P0486	Коло датчика рециркуляції B	Цепь датчика рециркуляции B
P0487	Коло керування положенням заслінки рециркуляції	Цепь управления положением заслонки рециркуляции
P0488	Керування положенням заслінки рециркуляції, діапазон або робота	Управление положением заслонки рециркуляции, диапазон или работа
P0489	Коло керування рециркуляцією, низький рівень	Цепь управления рециркуляцией, низкий уровень
P048A	Клапан керування тиском у випуску A заклинило закритим	Клапан управления давлением в выпуске A заклинило закрытым
P048D	Коло датчика положення клапана тиску у випуску A, низький рівень	Цепь датчика положения клапана давления в выпуске A, низкий уровень
P048E	Коло датчика положення клапана тиску у випуску A, високий рівень	Цепь датчика положения клапана давления в выпуске A, высокий уровень
P0490	Коло керування рециркуляцією, високий рівень	Цепь управления рециркуляцией, высокий уровень
P0491	Недостатній потік вторинного повітря (ряд 1)	Недостаточный поток вторичного воздуха (ряд 1)
P0492	Недостатній потік вторинного повітря (ряд 2)	Недостаточный поток вторичного воздуха (ряд 2)
P0493	Перевищення обертів вентилятора: муфту заклинило	Превышение оборотов вентилятора: муфту заклинило
P0494	Занизькі оберти вентилятора охолодження	Слишком низкие обороты вентилятора охлаждения
P0495	Зависокі оберти вентилятора охолодження	Слишком высокие обороты вентилятора охлаждения
P049B	Недостатній потік рециркуляції відпрацьованих газів B	Недостаточный поток рециркуляции отработавших газов B
P049C	Надмірний потік рециркуляції відпрацьованих газів B	Избыточный поток рециркуляции отработавших газов B
P049D	Рециркуляція A: перевищено межу навчання положення	Рециркуляция A: превышен предел обучения положения
P049E	Рециркуляція B: перевищено межу навчання положення	Рециркуляция B: превышен предел обучения положения
P04BB	Коло замка лючка паливного бака розімкнене	Цепь замка лючка топливного бака разомкнута
P04BF	Коло відмикання лючка паливного бака розімкнене	Цепь отпирания лючка топливного бака разомкнута
P04DD	Холодний пуск: недостатній потік рециркуляції A	Холодный пуск: недостаточный поток рециркуляции A
P04DE	Холодний пуск: надмірний потік рециркуляції A	Холодный пуск: избыточный поток рециркуляции A
P04FC	Робота системи вентиляції картера	Работа системы вентиляции картера
P0500	Немає сигналу швидкості автомобіля	Нет сигнала скорости автомобиля
P0501	Датчик швидкості автомобіля A, діапазон або робота	Датчик скорости автомобиля A, диапазон или работа
P0502	Коло датчика швидкості автомобіля A, низький рівень сигналу	Цепь датчика скорости автомобиля A, низкий уровень сигнала
P0503	Сигнал швидкості автомобіля з перешкодами	Сигнал скорости автомобиля с помехами
P0504	Невідповідність вимикачів гальма A і B	Несоответствие выключателей тормоза A и B
P0506	Оберти холостого ходу нижчі за очікувані	Обороты холостого хода ниже ожидаемых
P0507	Оберти холостого ходу вищі за очікувані	Обороты холостого хода выше ожидаемых
P050A	Холодний пуск: робота системи керування холостим ходом	Холодный пуск: работа системы управления холостым ходом
P050B	Холодний пуск: робота кута випередження запалювання	Холодный пуск: работа угла опережения зажигания
P050F	Замале розрідження в підсилювачі гальм	Слишком малое разрежение в усилителе тормозов
P0512	Коло запиту пуску стартера	Цепь запроса пуска стартера
P0513	Невідповідний ключ іммобілайзера	Несоответствующий ключ иммобилайзера
P0515	Коло датчика температури електроліту акумулятора	Цепь датчика температуры электролита аккумулятора
P051B	Датчик тиску в картері, діапазон або робота	Датчик давления в картере, диапазон или работа
P051C	Коло датчика тиску в картері, низький рівень	Цепь датчика давления в картере, низкий уровень
P051D	Коло датчика тиску в картері, високий рівень	Цепь датчика давления в картере, высокий уровень
P0520	Коло датчика тиску моторної оливи	Цепь датчика давления моторного масла
P0521	Датчик тиску моторної оливи, діапазон або робота	Датчик давления моторного масла, диапазон или работа
P0522	Коло датчика тиску моторної оливи, низька напруга	Цепь датчика давления моторного масла, низкое напряжение
P0523	Коло датчика тиску моторної оливи, висока напруга	Цепь датчика давления моторного масла, высокое напряжение
P0525	Керування сервоприводом круїз-контролю, діапазон або робота	Управление сервоприводом круиз-контроля, диапазон или работа
P0526	Коло датчика обертів вентилятора охолодження	Цепь датчика оборотов вентилятора охлаждения
P0527	Датчик обертів вентилятора охолодження, діапазон або робота	Датчик оборотов вентилятора охлаждения, диапазон или работа
P0529	Коло датчика обертів вентилятора охолодження, переривчастий сигнал	Цепь датчика оборотов вентилятора охлаждения, прерывистый сигнал
P052C	Холодний пуск: фази впускного розподільного вала A надто ранні (ряд 2)	Холодный пуск: фазы впускного распределительного вала A слишком ранние (ряд 2)
P052F	Напруга живлення блока свічок розжарювання	Напряжение питания блока свечей накаливания
P0530	Коло датчика тиску холодоагенту кондиціонера A	Цепь датчика давления хладагента кондиционера A
P0531	Датчик тиску холодоагенту кондиціонера A, діапазон або робота	Датчик давления хладагента кондиционера A, диапазон или работа
P0532	Коло датчика тиску холодоагенту кондиціонера A, низький рівень сигналу	Цепь датчика давления хладагента кондиционера A, низкий уровень сигнала
P0533	Коло датчика тиску холодоагенту кондиціонера A, високий рівень сигналу	Цепь датчика давления хладагента кондиционера A, высокий уровень сигнала
P0534	Втрата холодоагенту кондиціонера	Утечка хладагента кондиционера
P0541	Коло підігрівача повітря на впуску A, низький рівень	Цепь подогревателя воздуха на впуске A, низкий уровень
P0542	Коло підігрівача повітря на впуску A, високий рівень	Цепь подогревателя воздуха на впуске A, высокий уровень
P0543	Коло підігрівача повітря на впуску A розімкнене	Цепь подогревателя воздуха на впуске A разомкнута
P0544	Коло датчика температури відпрацьованих газів (ряд 1, датчик 1)	Цепь датчика температуры отработавших газов (ряд 1, датчик 1)
P0545	Коло датчика температури відпрацьованих газів, низький рівень (ряд 1, датчик 1)	Цепь датчика температуры отработавших газов, низкий уровень (ряд 1, датчик 1)
P0546	Коло датчика температури відпрацьованих газів, високий рівень (ряд 1, датчик 1)	Цепь датчика температуры отработавших газов, высокий уровень (ряд 1, датчик 1)
P0548	Коло датчика температури відпрацьованих газів, низький рівень (ряд 2, датчик 1)	Цепь датчика температуры отработавших газов, низкий уровень (ряд 2, датчик 1)
P0549	Коло датчика температури відпрацьованих газів, високий рівень (ряд 2, датчик 1)	Цепь датчика температуры отработавших газов, высокий уровень (ряд 2, датчик 1)
P054A	Холодний пуск: фази випускного розподільного вала B надто ранні (ряд 1)	Холодный пуск: фазы выпускного распределительного вала B слишком ранние (ряд 1)
P054B	Холодний пуск: фази випускного розподільного вала B надто пізні (ряд 1)	Холодный пуск: фазы выпускного распределительного вала B слишком поздние (ряд 1)
P054C	Холодний пуск: фази випускного розподільного вала B надто ранні (ряд 2)	Холодный пуск: фазы выпускного распределительного вала B слишком ранние (ряд 2)
P054D	Холодний пуск: фази випускного розподільного вала B надто пізні (ряд 2)	Холодный пуск: фазы выпускного распределительного вала B слишком поздние (ряд 2)
P054E	Холостий хід: подача пального менша за очікувану	Холостой ход: подача топлива меньше ожидаемой
P054F	Холостий хід: подача пального більша за очікувану	Холостой ход: подача топлива больше ожидаемой
P0555	Коло датчика тиску підсилювача гальм	Цепь датчика давления усилителя тормозов
P0560	Напруга бортової мережі	Напряжение бортовой сети
P0561	Напруга бортової мережі нестабільна	Напряжение бортовой сети нестабильно
P0562	Низька напруга бортової мережі	Низкое напряжение бортовой сети
P0563	Висока напруга бортової мережі	Высокое напряжение бортовой сети
P0565	Сигнал увімкнення круїз-контролю	Сигнал включения круиз-контроля
P0566	Несправність вимикача скасування круїз-контролю	Неисправность выключателя отмены круиз-контроля
P0567	Сигнал відновлення круїз-контролю	Сигнал возобновления круиз-контроля
P0568	Сигнал задавання швидкості круїз-контролю	Сигнал задания скорости круиз-контроля
P0569	Сигнал вибігу круїз-контролю	Сигнал выбега круиз-контроля
P056A	Несправність вимикача збільшення дистанції круїз-контролю	Неисправность выключателя увеличения дистанции круиз-контроля
P056B	Сигнал зменшення дистанції круїз-контролю	Сигнал уменьшения дистанции круиз-контроля
P0570	Сигнал розгону круїз-контролю	Сигнал разгона круиз-контроля
P0571	Коло вимикача гальма A	Цепь выключателя тормоза A
P0574	Круїз-контроль: швидкість автомобіля надто висока	Круиз-контроль: скорость автомобиля слишком высокая
P0575	Несправність кнопки скасування круїз-контролю	Неисправность кнопки отмены круиз-контроля
P0576	Коло входу круїз-контролю, низький рівень	Цепь входа круиз-контроля, низкий уровень
P0577	Коло входу круїз-контролю, високий рівень	Цепь входа круиз-контроля, высокий уровень
P0578	Багатофункційний вхід круїз-контролю A заклинило	Многофункциональный вход круиз-контроля A заклинило
P0579	Багатофункційний вхід круїз-контролю A, діапазон або робота	Многофункциональный вход круиз-контроля A, диапазон или работа
P0585	Невідповідність багатофункційних входів круїз-контролю A і B	Несоответствие многофункциональных входов круиз-контроля A и B
P0590	Багатофункційний вхід круїз-контролю B заклинило	Многофункциональный вход круиз-контроля B заклинило
P059F	Заслінка радіатора A: заклинило закритою	Заслонка радиатора A: заклинило закрытой
P05A0	Заслінка радіатора A: заклинило відкритою	Заслонка радиатора A: заклинило открытой
P05A6	Коло живлення заслінки радіатора A розімкнене	Цепь питания заслонки радиатора A разомкнута
P05C0	Перегрів блока керування заслінкою радіатора A	Перегрев блока управления заслонкой радиатора A
P05E0	Невідповідність датчиків положення педалі гальма A і B	Несоответствие датчиков положения педали тормоза A и B
P05ED	Напруга живлення блока підігрівача реагенту нейтралізації	Напряжение питания блока подогревателя реагента нейтрализации
P05F1	Коло живлення насоса реагенту нейтралізації заклинило увімкненим	Цепь питания насоса реагента нейтрализации заклинило включённой
P05F2	Коло живлення насоса реагенту нейтралізації заклинило вимкненим	Цепь питания насоса реагента нейтрализации заклинило выключенной
P05F8	Робота блока підігрівача реагенту нейтралізації	Работа блока подогревателя реагента нейтрализации
P05FD	Зависока температура системи керування наддувом A	Слишком высокая температура системы управления наддувом A
P05FF	Невідповідність датчика тиску гальм і датчика положення педалі	Несоответствие датчика давления тормозов и датчика положения педали
P0600	Послідовний канал зв'язку	Последовательный канал связи
P0601	Помилка контрольної суми пам'яті блока керування	Ошибка контрольной суммы памяти блока управления
P0602	Помилка програмування блока керування	Ошибка программирования блока управления
P0603	Внутрішня помилка блока керування	Внутренняя ошибка блока управления
P0604	Помилка оперативної пам'яті блока керування	Ошибка оперативной памяти блока управления
P0605	Помилка постійної пам'яті блока керування	Ошибка постоянной памяти блока управления
P0606	Процесор блока керування	Процессор блока управления
P0607	Робота блока керування	Работа блока управления
P0608	Вихід сигналу швидкості автомобіля	Выход сигнала скорости автомобиля
P060A	Робота контрольного процесора блока керування	Работа контрольного процессора блока управления
P060B	Робота аналого-цифрового перетворення блока керування	Работа аналого-цифрового преобразования блока управления
P060D	Обробка положення педалі акселератора в блоці керування	Обработка положения педали акселератора в блоке управления
P060E	Обробка положення дросельної заслінки в блоці керування	Обработка положения дроссельной заслонки в блоке управления
P0610	Помилка переліку опцій автомобіля в блоці керування	Ошибка перечня опций автомобиля в блоке управления
P0611	Блок керування налаштовано неправильно	Блок управления настроен неправильно
P0612	Коло керування реле блока форсунок	Цепь управления реле блока форсунок
P0613	Процесор блока керування коробкою передач	Процессор блока управления коробкой передач
P0615	Коло реле стартера	Цепь реле стартера
P0616	Коло реле стартера, низький рівень	Цепь реле стартера, низкий уровень
P0617	Коло реле стартера, високий рівень	Цепь реле стартера, высокий уровень
P061A	Обробка крутного моменту в блоці керування	Обработка крутящего момента в блоке управления
P061B	Розрахунок крутного моменту в блоці керування	Расчёт крутящего момента в блоке управления
P061C	Обробка обертів двигуна в блоці керування	Обработка оборотов двигателя в блоке управления
P061E	Обробка сигналу гальма в блоці керування	Обработка сигнала тормоза в блоке управления
P0620	Коло керування генератором	Цепь управления генератором
P0621	Коло клеми лампи генератора	Цепь клеммы лампы генератора
P0622	Несправність системи заряджання	Неисправность системы зарядки
P0623	Коло лампи генератора	Цепь лампы генератора
P0625	Коло клеми збудження генератора, низький рівень	Цепь клеммы возбуждения генератора, низкий уровень
P0626	Коло клеми збудження генератора, високий рівень	Цепь клеммы возбуждения генератора, высокий уровень
P0627	Коло керування паливним насосом A розімкнене	Цепь управления топливным насосом A разомкнута
P0628	Коло керування паливним насосом A, низький рівень	Цепь управления топливным насосом A, низкий уровень
P0629	Коло керування паливним насосом A, високий рівень	Цепь управления топливным насосом A, высокий уровень
P062A	Керування паливним насосом A, діапазон або робота	Управление топливным насосом A, диапазон или работа
P062B	Керування форсунками в блоці керування	Управление форсунками в блоке управления
P062D	Робота вихідного каскаду форсунок (ряд 1)	Работа выходного каскада форсунок (ряд 1)
P062E	Робота вихідного каскаду форсунок (ряд 2)	Работа выходного каскада форсунок (ряд 2)
P062F	Помилка енергонезалежної пам'яті блока керування	Ошибка энергонезависимой памяти блока управления
