# Our own wording for the parameter names SDD's catalogue uses.
#
# Three tab-separated columns: the English name, then Ukrainian, then
# Russian. The English is the key and is written exactly as the catalogue
# writes it, two spaces around a hyphen included; nothing here may be
# reflowed. The translation is this project's own work (`ADR-0025`), not
# SDD's — SDD publishes the catalogue in twelve languages and none of them
# is Ukrainian, and its Russian is not used.
#
# The English a user sees still comes from the loaded library, and every
# report keeps it whatever the interface language: a report is evidence, and
# evidence does not change language. A name with no row here shows its
# English.
Park brake module system status  -  Brake switch	Стан системи модуля стоянкового гальма — Вимикач гальма	Состояние системы модуля стояночного тормоза — Выключатель тормоза
Park brake module system status  -  Clutch pedal position	Стан системи модуля стоянкового гальма — Положення педалі зчеплення	Состояние системы модуля стояночного тормоза — Положение педали сцепления
Park brake module system status  -  Gear	Стан системи модуля стоянкового гальма — Передача	Состояние системы модуля стояночного тормоза — Передача
Park brake module system status  -  Hard wire ignition	Стан системи модуля стоянкового гальма — Дротовий сигнал запалювання	Состояние системы модуля стояночного тормоза — Проводной сигнал зажигания
Park brake module system status  -  Longitudinal acceleration sensor calibration	Стан системи модуля стоянкового гальма — Калібрування датчика поздовжнього прискорення	Состояние системы модуля стояночного тормоза — Калибровка датчика продольного ускорения
Park brake module system status  -  Park brake	Стан системи модуля стоянкового гальма — Стоянкове гальмо	Состояние системы модуля стояночного тормоза — Стояночный тормоз
Park brake module system status  -  Park brake mode	Стан системи модуля стоянкового гальма — Режим стоянкового гальма	Состояние системы модуля стояночного тормоза — Режим стояночного тормоза
Park brake module system status  -  Switch	Стан системи модуля стоянкового гальма — Перемикач	Состояние системы модуля стояночного тормоза — Переключатель
Park brake module system status  -  Throttle pedal position	Стан системи модуля стоянкового гальма — Положення педалі акселератора	Состояние системы модуля стояночного тормоза — Положение педали акселератора
Park brake module system status  -  Transfer case range	Стан системи модуля стоянкового гальма — Діапазон роздавальної коробки	Состояние системы модуля стояночного тормоза — Диапазон раздаточной коробки
Park distance control  -  Input voltage  -  Raw value returned	Парктронік — Вхідна напруга — Повернене необроблене значення	Парктроник — Входное напряжение — Возвращенное необработанное значение
Park distance control  -  Output feedback voltage  -  Raw value returned	Парктронік — Напруга зворотного зв’язку виходу — Повернене необроблене значення	Парктроник — Напряжение обратной связи выхода — Возвращенное необработанное значение
Park line status	Стан лінії Park	Состояние линии Park
Park neutral  -  Output request	Паркування/нейтраль — Запит виходу	Парковка/нейтраль — Запрос выхода
Park neutral  -  Output voltage	Паркування/нейтраль — Вихідна напруга	Парковка/нейтраль — Выходное напряжение
Park request denied by transmission control module park speed lock signal	Запит Park відхилено блоком керування коробкою передач через сигнал блокування за швидкістю	Запрос Park отклонён блоком управления коробкой передач из-за сигнала блокировки по скорости
Park switch	Перемикач Park	Переключатель Park
Park/neutral or clutch switch (central processor unit 1)	Перемикач Park/Neutral або зчеплення (центральний процесор 1)	Переключатель Park/Neutral или сцепления (центральный процессор 1)
Parking aid control module calibration data - Number 1	Калібрувальні дані блока керування системою допомоги під час паркування — Номер 1	Калибровочные данные блока управления системой помощи при парковке — Номер 1
Parking heater error count	Лічильник помилок стоянкового обігрівача	Счётчик ошибок стояночного отопителя
Parking heater start count	Лічильник запусків стоянкового обігрівача	Счётчик запусков стояночного отопителя
Particulate filter differential pressure  -  Measure	Перепад тиску на сажовому фільтрі — Вимірювання	Перепад давления на сажевом фильтре — Измерение
Particulate filter differential pressure  -  Measured	Перепад тиску на сажовому фільтрі — Виміряне	Перепад давления на сажевом фильтре — Измеренное
Particulate filter differential pressure sensor voltage  -  Bank 1	Напруга датчика перепаду тиску сажового фільтра — Банк 1	Напряжение датчика перепада давления сажевого фильтра — Банк 1
Peak hold volt  -  Sensor 1	Пікова утримувана напруга — Датчик 1	Пиковое удерживаемое напряжение — Датчик 1
Peak hold volt  -  Sensor 2	Пікова утримувана напруга — Датчик 2	Пиковое удерживаемое напряжение — Датчик 2
Peak measured steering friction level	Піковий виміряний рівень тертя рульового керування	Пиковый измеренный уровень трения рулевого управления
Pedal position sensor 1	Датчик положення педалі 1	Датчик положения педали 1
Pedal position sensor 1 (voltage)	Датчик положення педалі 1 (напруга)	Датчик положения педали 1 (напряжение)
Pedal position sensor 2	Датчик положення педалі 2	Датчик положения педали 2
Pedal position sensor 2 (voltage)	Датчик положення педалі 2 (напруга)	Датчик положения педали 2 (напряжение)
Pedal position sensor voltage  -  Sensor 1	Напруга датчика положення педалі — Датчик 1	Напряжение датчика положения педали — Датчик 1
Pedal position sensor voltage  -  Sensor 2	Напруга датчика положення педалі — Датчик 2	Напряжение датчика положения педали — Датчик 2
Piezo injector energy  -  Cylinder 1	Енергія п’єзофорсунки — Циліндр 1	Энергия пьезофорсунки — Цилиндр 1
Piezo injector energy  -  Cylinder 2	Енергія п’єзофорсунки — Циліндр 2	Энергия пьезофорсунки — Цилиндр 2
Piezo injector energy  -  Cylinder 3	Енергія п’єзофорсунки — Циліндр 3	Энергия пьезофорсунки — Цилиндр 3
Piezo injector energy  -  Cylinder 4	Енергія п’єзофорсунки — Циліндр 4	Энергия пьезофорсунки — Цилиндр 4
Piezo injector energy  -  Cylinder 5	Енергія п’єзофорсунки — Циліндр 5	Энергия пьезофорсунки — Цилиндр 5
Piezo injector energy  -  Cylinder 6	Енергія п’єзофорсунки — Циліндр 6	Энергия пьезофорсунки — Цилиндр 6
Piezo injector energy  -  Cylinder 7	Енергія п’єзофорсунки — Циліндр 7	Энергия пьезофорсунки — Цилиндр 7
Piezo injector energy  -  Cylinder 8	Енергія п’єзофорсунки — Циліндр 8	Энергия пьезофорсунки — Цилиндр 8
Pollution sensor	Датчик забруднення повітря	Датчик загрязнения воздуха
Positive temperature coefficient heater  -  Output status  -  Heater 1	Нагрівач із позитивним температурним коефіцієнтом — Стан виходу — Нагрівач 1	Нагреватель с положительным температурным коэффициентом — Состояние выхода — Нагреватель 1
Positive temperature coefficient heater  -  Output status  -  Heater 2	Нагрівач із позитивним температурним коефіцієнтом — Стан виходу — Нагрівач 2	Нагреватель с положительным температурным коэффициентом — Состояние выхода — Нагреватель 2
Power door glass window switch inputs  -  Child safety	Входи перемикачів електросклопідіймачів дверей — Дитяче блокування	Входы переключателей электростеклоподъемников дверей — Детская блокировка
Power door glass window switch inputs  -  Child safety LED	Входи перемикачів електросклопідіймачів дверей — LED дитячого блокування	Входы переключателей электростеклоподъемников дверей — LED детской блокировки
Power door glass window switch inputs  -  Driver's door glass window down	Входи перемикачів електросклопідіймачів дверей — Опускання скла дверей водія	Входы переключателей электростеклоподъемников дверей — Опускание стекла двери водителя
Power door glass window switch inputs  -  Driver's door glass window up	Входи перемикачів електросклопідіймачів дверей — Піднімання скла дверей водія	Входы переключателей электростеклоподъемников дверей — Подъем стекла двери водителя
Power door glass window switch inputs  -  In-plant learning	Входи перемикачів електросклопідіймачів дверей — Навчання на виробництві	Входы переключателей электростеклоподъемников дверей — Обучение на производстве
Power door glass window switch inputs  -  In-plant testing	Входи перемикачів електросклопідіймачів дверей — Тестування на виробництві	Входы переключателей электростеклоподъемников дверей — Тестирование на производстве
Power door glass window switch inputs  -  Left mirror select	Входи перемикачів електросклопідіймачів дверей — Вибір лівого дзеркала	Входы переключателей электростеклоподъемников дверей — Выбор левого зеркала
Power door glass window switch inputs  -  Left mirror select LED	Входи перемикачів електросклопідіймачів дверей — LED вибору лівого дзеркала	Входы переключателей электростеклоподъемников дверей — LED выбора левого зеркала
Power door glass window switch inputs  -  Lock feedback	Входи перемикачів електросклопідіймачів дверей — Зворотний зв’язок блокування	Входы переключателей электростеклоподъемников дверей — Обратная связь блокировки
Power door glass window switch inputs  -  Mirror down	Входи перемикачів електросклопідіймачів дверей — Дзеркало вниз	Входы переключателей электростеклоподъемников дверей — Зеркало вниз
Power door glass window switch inputs  -  Mirror left	Входи перемикачів електросклопідіймачів дверей — Дзеркало ліворуч	Входы переключателей электростеклоподъемников дверей — Зеркало влево
Power door glass window switch inputs  -  Mirror right	Входи перемикачів електросклопідіймачів дверей — Дзеркало праворуч	Входы переключателей электростеклоподъемников дверей — Зеркало вправо
Power door glass window switch inputs  -  Mirror up	Входи перемикачів електросклопідіймачів дверей — Дзеркало вгору	Входы переключателей электростеклоподъемников дверей — Зеркало вверх
Power door glass window switch inputs  -  Night mode	Входи перемикачів електросклопідіймачів дверей — Нічний режим	Входы переключателей электростеклоподъемников дверей — Ночной режим
Power door glass window switch inputs  -  Passenger window down  -  Local switch	Входи перемикачів електросклопідіймачів дверей — Скло пасажира вниз — Локальний перемикач	Входы переключателей электростеклоподъемников дверей — Стекло пассажира вниз — Локальный переключатель
Power door glass window switch inputs  -  Passenger window up  -  Local switch	Входи перемикачів електросклопідіймачів дверей — Скло пасажира вгору — Локальний перемикач	Входы переключателей электростеклоподъемников дверей — Стекло пассажира вверх — Локальный переключатель
Power door glass window switch inputs  -  Passenger's door glass window down	Входи перемикачів електросклопідіймачів дверей — Опускання скла дверей пасажира	Входы переключателей электростеклоподъемников дверей — Опускание стекла двери пассажира
Power door glass window switch inputs  -  Passenger's door glass window up	Входи перемикачів електросклопідіймачів дверей — Піднімання скла дверей пасажира	Входы переключателей электростеклоподъемников дверей — Подъем стекла двери пассажира
Power door glass window switch inputs  -  Right mirror select	Входи перемикачів електросклопідіймачів дверей — Вибір правого дзеркала	Входы переключателей электростеклоподъемников дверей — Выбор правого зеркала
Power door glass window switch inputs  -  Right mirror select LED	Входи перемикачів електросклопідіймачів дверей — LED вибору правого дзеркала	Входы переключателей электростеклоподъемников дверей — LED выбора правого зеркала
Power door glass window switch inputs  -  Unlock feedback	Входи перемикачів електросклопідіймачів дверей — Зворотний зв’язок розблокування	Входы переключателей электростеклоподъемников дверей — Обратная связь разблокировки
Power door glass window system, output signal status  -  Front door glass window down output	Система електросклопідіймачів дверей, стан вихідного сигналу — Вихід опускання скла передніх дверей	Система электростеклоподъемников дверей, состояние выходного сигнала — Выход опускания стекла передней двери
Power door glass window system, output signal status  -  Front door glass window up output	Система електросклопідіймачів дверей, стан вихідного сигналу — Вихід піднімання скла передніх дверей	Система электростеклоподъемников дверей, состояние выходного сигнала — Выход подъема стекла передней двери
Power door glass window system, output signal status  -  Rear door glass window down output	Система електросклопідіймачів дверей, стан вихідного сигналу — Вихід опускання скла задніх дверей	Система электростеклоподъемников дверей, состояние выходного сигнала — Выход опускания стекла задней двери
Power door glass window system, output signal status  -  Rear door glass window up output	Система електросклопідіймачів дверей, стан вихідного сигналу — Вихід піднімання скла задніх дверей	Система электростеклоподъемников дверей, состояние выходного сигнала — Выход подъема стекла задней двери
Power mode - power mode	Режим живлення — режим живлення	Режим питания — режим питания
Power mode - power mode quality factor	Режим живлення — коефіцієнт якості режиму живлення	Режим питания — коэффициент качества режима питания
Power off - tamper error  -  Central electronics module answer error flag	Живлення вимкнено — Помилка втручання — Прапорець помилки відповіді модуля центральної електроніки	Питание выключено — Ошибка вмешательства — Флаг ошибки ответа модуля центральной электроники
Power off - tamper error  -  Central electronics module communication error flag	Живлення вимкнено — Помилка втручання — Прапорець помилки зв’язку модуля центральної електроніки	Питание выключено — Ошибка вмешательства — Флаг ошибки связи модуля центральной электроники
Power off - tamper error  -  Ignition permit flag	Живлення вимкнено — Помилка втручання — Прапорець дозволу запалювання	Питание выключено — Ошибка вмешательства — Флаг разрешения зажигания
Power off - tamper error  -  Injection permit flag	Живлення вимкнено — Помилка втручання — Прапорець дозволу упорскування	Питание выключено — Ошибка вмешательства — Флаг разрешения впрыска
Power off - tamper error  -  Starter permit flag	Живлення вимкнено — Помилка втручання — Прапорець дозволу стартера	Питание выключено — Ошибка вмешательства — Флаг разрешения стартера
Power off - tamper error  -  Transponder complete status	Живлення вимкнено — Помилка втручання — Стан завершення транспондера	Питание выключено — Ошибка вмешательства — Состояние завершения транспондера
Power pack (engine/ECM) status	Стан силового блока (двигун/ECM)	Состояние силового блока (двигатель/ECM)
Power pack status fault counter	Лічильник несправностей силового блока	Счётчик неисправностей силового блока
Power steering solenoid  -  Engine RPM  -  Instance 1	Соленоїд підсилювача рульового керування — RPM двигуна — Екземпляр 1	Соленоид усилителя рулевого управления — RPM двигателя — Экземпляр 1
Power steering solenoid  -  Engine RPM  -  Instance 10	Соленоїд підсилювача рульового керування — RPM двигуна — Екземпляр 10	Соленоид усилителя рулевого управления — RPM двигателя — Экземпляр 10
Power steering solenoid  -  Engine RPM  -  Instance 2	Соленоїд підсилювача рульового керування — RPM двигуна — Екземпляр 2	Соленоид усилителя рулевого управления — RPM двигателя — Экземпляр 2
Power steering solenoid  -  Engine RPM  -  Instance 3	Соленоїд підсилювача рульового керування — RPM двигуна — Екземпляр 3	Соленоид усилителя рулевого управления — RPM двигателя — Экземпляр 3
Power steering solenoid  -  Engine RPM  -  Instance 4	Соленоїд підсилювача рульового керування — RPM двигуна — Екземпляр 4	Соленоид усилителя рулевого управления — RPM двигателя — Экземпляр 4
Power steering solenoid  -  Engine RPM  -  Instance 5	Соленоїд підсилювача рульового керування — RPM двигуна — Екземпляр 5	Соленоид усилителя рулевого управления — RPM двигателя — Экземпляр 5
Power steering solenoid  -  Engine RPM  -  Instance 6	Соленоїд підсилювача рульового керування — RPM двигуна — Екземпляр 6	Соленоид усилителя рулевого управления — RPM двигателя — Экземпляр 6
Power steering solenoid  -  Engine RPM  -  Instance 7	Соленоїд підсилювача рульового керування — RPM двигуна — Екземпляр 7	Соленоид усилителя рулевого управления — RPM двигателя — Экземпляр 7
Power steering solenoid  -  Engine RPM  -  Instance 8	Соленоїд підсилювача рульового керування — RPM двигуна — Екземпляр 8	Соленоид усилителя рулевого управления — RPM двигателя — Экземпляр 8
Power steering solenoid  -  Engine RPM  -  Instance 9	Соленоїд підсилювача рульового керування — RPM двигуна — Екземпляр 9	Соленоид усилителя рулевого управления — RPM двигателя — Экземпляр 9
Power steering solenoid  -  Low side output  -  Intermittent failure type	Соленоїд підсилювача рульового керування — Вихід нижнього плеча — Тип періодичної несправності	Соленоид усилителя рулевого управления — Выход нижнего плеча — Тип периодической неисправности
Power steering solenoid  -  Pulse width modulation duty cycle  -  Instance 1	Соленоїд підсилювача рульового керування — Робочий цикл PWM — Екземпляр 1	Соленоид усилителя рулевого управления — Рабочий цикл PWM — Экземпляр 1
Power steering solenoid  -  Pulse width modulation duty cycle  -  Instance 10	Соленоїд підсилювача рульового керування — Робочий цикл PWM — Екземпляр 10	Соленоид усилителя рулевого управления — Рабочий цикл PWM — Экземпляр 10
Power steering solenoid  -  Pulse width modulation duty cycle  -  Instance 2	Соленоїд підсилювача рульового керування — Робочий цикл PWM — Екземпляр 2	Соленоид усилителя рулевого управления — Рабочий цикл PWM — Экземпляр 2
Power steering solenoid  -  Pulse width modulation duty cycle  -  Instance 3	Соленоїд підсилювача рульового керування — Робочий цикл PWM — Екземпляр 3	Соленоид усилителя рулевого управления — Рабочий цикл PWM — Экземпляр 3
Power steering solenoid  -  Pulse width modulation duty cycle  -  Instance 4	Соленоїд підсилювача рульового керування — Робочий цикл PWM — Екземпляр 4	Соленоид усилителя рулевого управления — Рабочий цикл PWM — Экземпляр 4
Power steering solenoid  -  Pulse width modulation duty cycle  -  Instance 5	Соленоїд підсилювача рульового керування — Робочий цикл PWM — Екземпляр 5	Соленоид усилителя рулевого управления — Рабочий цикл PWM — Экземпляр 5
Power steering solenoid  -  Pulse width modulation duty cycle  -  Instance 6	Соленоїд підсилювача рульового керування — Робочий цикл PWM — Екземпляр 6	Соленоид усилителя рулевого управления — Рабочий цикл PWM — Экземпляр 6
Power steering solenoid  -  Pulse width modulation duty cycle  -  Instance 7	Соленоїд підсилювача рульового керування — Робочий цикл PWM — Екземпляр 7	Соленоид усилителя рулевого управления — Рабочий цикл PWM — Экземпляр 7
Power steering solenoid  -  Pulse width modulation duty cycle  -  Instance 8	Соленоїд підсилювача рульового керування — Робочий цикл PWM — Екземпляр 8	Соленоид усилителя рулевого управления — Рабочий цикл PWM — Экземпляр 8
Power steering solenoid  -  Pulse width modulation duty cycle  -  Instance 9	Соленоїд підсилювача рульового керування — Робочий цикл PWM — Екземпляр 9	Соленоид усилителя рулевого управления — Рабочий цикл PWM — Экземпляр 9
Power steering solenoid  -  Vehicle speed  -  Instance 1	Соленоїд підсилювача рульового керування — Швидкість автомобіля — Екземпляр 1	Соленоид усилителя рулевого управления — Скорость автомобиля — Экземпляр 1
Power steering solenoid  -  Vehicle speed  -  Instance 10	Соленоїд підсилювача рульового керування — Швидкість автомобіля — Екземпляр 10	Соленоид усилителя рулевого управления — Скорость автомобиля — Экземпляр 10
Power steering solenoid  -  Vehicle speed  -  Instance 2	Соленоїд підсилювача рульового керування — Швидкість автомобіля — Екземпляр 2	Соленоид усилителя рулевого управления — Скорость автомобиля — Экземпляр 2
Power steering solenoid  -  Vehicle speed  -  Instance 3	Соленоїд підсилювача рульового керування — Швидкість автомобіля — Екземпляр 3	Соленоид усилителя рулевого управления — Скорость автомобиля — Экземпляр 3
Power steering solenoid  -  Vehicle speed  -  Instance 4	Соленоїд підсилювача рульового керування — Швидкість автомобіля — Екземпляр 4	Соленоид усилителя рулевого управления — Скорость автомобиля — Экземпляр 4
Power steering solenoid  -  Vehicle speed  -  Instance 5	Соленоїд підсилювача рульового керування — Швидкість автомобіля — Екземпляр 5	Соленоид усилителя рулевого управления — Скорость автомобиля — Экземпляр 5
Power steering solenoid  -  Vehicle speed  -  Instance 6	Соленоїд підсилювача рульового керування — Швидкість автомобіля — Екземпляр 6	Соленоид усилителя рулевого управления — Скорость автомобиля — Экземпляр 6
Power steering solenoid  -  Vehicle speed  -  Instance 7	Соленоїд підсилювача рульового керування — Швидкість автомобіля — Екземпляр 7	Соленоид усилителя рулевого управления — Скорость автомобиля — Экземпляр 7
Power steering solenoid  -  Vehicle speed  -  Instance 8	Соленоїд підсилювача рульового керування — Швидкість автомобіля — Екземпляр 8	Соленоид усилителя рулевого управления — Скорость автомобиля — Экземпляр 8
Power steering solenoid  -  Vehicle speed  -  Instance 9	Соленоїд підсилювача рульового керування — Швидкість автомобіля — Екземпляр 9	Соленоид усилителя рулевого управления — Скорость автомобиля — Экземпляр 9
Power striker state  -  Power striker close actuator	Стан силового доводчика — Привід закриття силового доводчика	Состояние силового доводчика — Привод закрытия силового доводчика
Power striker state  -  Power striker open actuator	Стан силового доводчика — Привід відкриття силового доводчика	Состояние силового доводчика — Привод открытия силового доводчика
Power supply sensor voltage	Напруга датчика живлення	Напряжение датчика питания
Power supply system fault information  -  12 volts power generation cable disconnect	Інформація про несправності системи живлення — Від’єднання 12-вольтового кабелю генерування живлення	Информация о неисправностях системы питания — Отключение 12-вольтового кабеля генерации питания
Power supply system fault information  -  Battery monitoring system 1 communication fault	Інформація про несправності системи живлення — Несправність зв’язку системи контролю батареї 1	Информация о неисправностях системы питания — Неисправность связи системы контроля батареи 1
Power supply system fault information  -  Battery monitoring system 1 hardware fault	Інформація про несправності системи живлення — Апаратна несправність системи контролю батареї 1	Информация о неисправностях системы питания — Аппаратная неисправность системы контроля батареи 1
Power supply system fault information  -  Dual battery fault	Інформація про несправності системи живлення — Несправність подвійної батареї	Информация о неисправностях системы питания — Неисправность двойной батареи
Power supply system fault information  -  Dual battery junction box  -  Communication fault	Інформація про несправності системи живлення — Подвійний розподільний блок акумуляторних батарей — Несправність зв’язку	Информация о неисправностях системы питания — Двойной распределительный блок аккумуляторных батарей — Неисправность связи
Power supply system fault information  -  Dual battery junction box  -  Relay 1  -  FET drive fault	Інформація про несправності системи живлення — Подвійний розподільний блок акумуляторних батарей — Реле 1 — Несправність керування FET	Информация о неисправностях системы питания — Двойной распределительный блок аккумуляторных батарей — Реле 1 — Неисправность управления FET
Power supply system fault information  -  Dual battery junction box  -  Relay 1  -  Temperature fault	Інформація про несправності системи живлення — Подвійний розподільний блок акумуляторних батарей — Реле 1 — Температурна несправність	Информация о неисправностях системы питания — Двойной распределительный блок аккумуляторных батарей — Реле 1 — Температурная неисправность
Power supply system fault information  -  Dual battery junction box  -  Relay 2  -  FET drive fault	Інформація про несправності системи живлення — Подвійний розподільний блок акумуляторних батарей — Реле 2 — Несправність керування FET	Информация о неисправностях системы питания — Двойной распределительный блок аккумуляторных батарей — Реле 2 — Неисправность управления FET
Power supply system fault information  -  Dual battery junction box  -  Relay 2  -  Temperature fault	Інформація про несправності системи живлення — Подвійний розподільний блок акумуляторних батарей — Реле 2 — Температурна несправність	Информация о неисправностях системы питания — Двойной распределительный блок аккумуляторных батарей — Реле 2 — Температурная неисправность
Power supply system fault information  -  Dual battery junction box  -  Temperature fault	Інформація про несправності системи живлення — Подвійний розподільний блок акумуляторних батарей — Температурна несправність	Информация о неисправностях системы питания — Двойной распределительный блок аккумуляторных батарей — Температурная неисправность
Power supply system fault information  -  Dual battery junction box  -  Temperature sensor fault	Інформація про несправності системи живлення — Подвійний розподільний блок акумуляторних батарей — Несправність датчика температури	Информация о неисправностях системы питания — Двойной распределительный блок аккумуляторных батарей — Неисправность датчика температуры
Power supply system fault information  -  Generator communication fault	Інформація про несправності системи живлення — Несправність зв’язку з генератором	Информация о неисправностях системы питания — Неисправность связи с генератором
Power supply system fault information  -  Generator electrical fault	Інформація про несправності системи живлення — Електрична несправність генератора	Информация о неисправностях системы питания — Электрическая неисправность генератора
Power supply system fault information  -  Generator mechanical fault	Інформація про несправності системи живлення — Механічна несправність генератора	Информация о неисправностях системы питания — Механическая неисправность генератора
Power supply system fault information  -  Generator temperature fault	Інформація про несправності системи живлення — Несправність за температурою генератора	Информация о неисправностях системы питания — Неисправность по температуре генератора
Power supply system fault information  -  Power supply distribution box  -  Active diagnostic timeout	Інформація про несправності системи живлення — Блок розподілу живлення — Тайм-аут активної діагностики	Информация о неисправностях системы питания — Блок распределения питания — Тайм-аут активной диагностики
Power supply system fault information  -  Power supply distribution box  -  Connector off fault	Інформація про несправності системи живлення — Блок розподілу живлення — Несправність від’єднаного роз’єму	Информация о неисправностях системы питания — Блок распределения питания — Неисправность отключённого разъёма
Power supply system fault information  -  Power supply distribution box  -  Field effect transistor status fault	Інформація про несправності системи живлення — Блок розподілу живлення — Несправність стану польового транзистора	Информация о неисправностях системы питания — Блок распределения питания — Неисправность состояния полевого транзистора
Power supply system fault information  -  Power supply distribution box  -  Ground lost fault	Інформація про несправності системи живлення — Блок розподілу живлення — Несправність втрати маси	Информация о неисправностях системы питания — Блок распределения питания — Неисправность потери массы
Power supply system fault information  -  Power supply distribution box  -  Relay 1  -  Stuck closed fault	Інформація про несправності системи живлення — Блок розподілу живлення — Реле 1 — Несправність: заклинило в закритому положенні	Информация о неисправностях системы питания — Блок распределения питания — Реле 1 — Неисправность: заклинило в закрытом положении
Power supply system fault information  -  Power supply distribution box  -  Relay 1  -  Stuck open fault	Інформація про несправності системи живлення — Блок розподілу живлення — Реле 1 — Несправність: заклинило у відкритому положенні	Информация о неисправностях системы питания — Блок распределения питания — Реле 1 — Неисправность: заклинило в открытом положении
Power supply system fault information  -  Power supply distribution box  -  Relay 2  -  Stuck closed fault	Інформація про несправності системи живлення — Блок розподілу живлення — Реле 2 — Несправність: заклинило в закритому положенні	Информация о неисправностях системы питания — Блок распределения питания — Реле 2 — Неисправность: заклинило в закрытом положении
Power supply system fault information  -  Power supply distribution box  -  Relay 2  -  Stuck open fault	Інформація про несправності системи живлення — Блок розподілу живлення — Реле 2 — Несправність: заклинило у відкритому положенні	Информация о неисправностях системы питания — Блок распределения питания — Реле 2 — Неисправность: заклинило в открытом положении
